,sentence_id,token_id,sentence,token,spo_label
369,29,24,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",in,Object
370,29,25,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",fiber,Object
371,29,26,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",.,other
372,30,1,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",A,Predicate
373,30,2,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",:,other
374,30,3,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",You,Subject
375,30,4,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",could,Predicate
376,30,5,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",consider,other
377,30,6,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",including,other
378,30,7,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",more,Object
379,30,8,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",legumes,Object
380,30,9,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",",",Object
381,30,10,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",like,Object
382,30,11,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",lentils,Object
383,30,12,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",and,Object
384,30,13,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",chickpeas,Object
385,30,14,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",",",Object
386,30,15,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",which,Subject
387,30,16,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",are,Object
388,30,17,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",common,Object
389,30,18,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",in,Object
390,30,19,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",Moroccan,Object
391,30,20,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",cuisine,Object
392,30,21,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",and,Object
393,30,22,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",are,Object
394,30,23,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",high,Object
395,30,24,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",in,Object
396,30,25,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",fiber,Object
397,30,26,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",.,other
398,31,1,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",A,Predicate
399,31,2,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",:,other
400,31,3,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",You,Subject
401,31,4,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",could,Predicate
402,31,5,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",consider,other
403,31,6,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",including,other
404,31,7,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",more,Object
405,31,8,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",legumes,Object
406,31,9,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",",",Object
407,31,10,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",like,Object
408,31,11,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",lentils,Object
409,31,12,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",and,Object
410,31,13,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",chickpeas,Object
411,31,14,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",",",Object
412,31,15,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",which,Subject
413,31,16,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",are,Object
414,31,17,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",common,Object
415,31,18,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",in,Object
416,31,19,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",Moroccan,Object
417,31,20,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",cuisine,Object
418,31,21,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",and,Object
419,31,22,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",are,Object
420,31,23,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",high,Object
