Unnamed: 0,sentence_id,token_id,sentence,token,spo_label,triple
246,21,13,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,relieve,other,"('exercise', 'can improve', 'flow feet symptoms')"
247,21,14,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,symptoms,Object,"('exercise', 'can improve', 'flow feet symptoms')"
248,21,15,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,.,other,"('exercise', 'can improve', 'flow feet symptoms')"
249,22,1,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,A,other,"('exercise', 'can improve', 'flow feet symptoms')"
250,22,2,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,:,other,"('exercise', 'can improve', 'flow feet symptoms')"
251,22,3,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,Regular,other,"('exercise', 'can improve', 'flow feet symptoms')"
252,22,4,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,exercise,Subject,"('exercise', 'can improve', 'flow feet symptoms')"
253,22,5,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,can,Predicate,"('exercise', 'can improve', 'flow feet symptoms')"
254,22,6,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,improve,Predicate,"('exercise', 'can improve', 'flow feet symptoms')"
255,22,7,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,blood,other,"('exercise', 'can improve', 'flow feet symptoms')"
256,22,8,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,flow,Object,"('exercise', 'can improve', 'flow feet symptoms')"
257,22,9,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,to,other,"('exercise', 'can improve', 'flow feet symptoms')"
258,22,10,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,your,other,"('exercise', 'can improve', 'flow feet symptoms')"
259,22,11,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,feet,Object,"('exercise', 'can improve', 'flow feet symptoms')"
260,22,12,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,and,other,"('exercise', 'can improve', 'flow feet symptoms')"
261,22,13,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,relieve,other,"('exercise', 'can improve', 'flow feet symptoms')"
262,22,14,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,symptoms,Object,"('exercise', 'can improve', 'flow feet symptoms')"
263,22,15,A : Regular exercise can improve blood flow to your feet and relieve symptoms .,.,other,"('exercise', 'can improve', 'flow feet symptoms')"
264,23,1,"Also , wearing warmer socks might help with the coldness .",Also,other,"('', 'might help', 'socks coldness')"
265,23,2,"Also , wearing warmer socks might help with the coldness .",",",other,"('', 'might help', 'socks coldness')"
266,23,3,"Also , wearing warmer socks might help with the coldness .",wearing,other,"('', 'might help', 'socks coldness')"
267,23,4,"Also , wearing warmer socks might help with the coldness .",warmer,other,"('', 'might help', 'socks coldness')"
268,23,5,"Also , wearing warmer socks might help with the coldness .",socks,Object,"('', 'might help', 'socks coldness')"
269,23,6,"Also , wearing warmer socks might help with the coldness .",might,Predicate,"('', 'might help', 'socks coldness')"
270,23,7,"Also , wearing warmer socks might help with the coldness .",help,Predicate,"('', 'might help', 'socks coldness')"
271,23,8,"Also , wearing warmer socks might help with the coldness .",with,other,"('', 'might help', 'socks coldness')"
272,23,9,"Also , wearing warmer socks might help with the coldness .",the,other,"('', 'might help', 'socks coldness')"
273,23,10,"Also , wearing warmer socks might help with the coldness .",coldness,Object,"('', 'might help', 'socks coldness')"
274,23,11,"Also , wearing warmer socks might help with the coldness .",.,other,"('', 'might help', 'socks coldness')"
275,24,1,Ensure that your shoes fit well to avoid potential injury .,Ensure,Predicate,"('shoes', 'Ensure to', 'injury')"
276,24,2,Ensure that your shoes fit well to avoid potential injury .,that,other,"('shoes', 'Ensure to', 'injury')"
277,24,3,Ensure that your shoes fit well to avoid potential injury .,your,other,"('shoes', 'Ensure to', 'injury')"
278,24,4,Ensure that your shoes fit well to avoid potential injury .,shoes,Subject,"('shoes', 'Ensure to', 'injury')"
279,24,5,Ensure that your shoes fit well to avoid potential injury .,fit,other,"('shoes', 'Ensure to', 'injury')"
280,24,6,Ensure that your shoes fit well to avoid potential injury .,well,other,"('shoes', 'Ensure to', 'injury')"
281,24,7,Ensure that your shoes fit well to avoid potential injury .,to,Predicate,"('shoes', 'Ensure to', 'injury')"
282,24,8,Ensure that your shoes fit well to avoid potential injury .,avoid,other,"('shoes', 'Ensure to', 'injury')"
283,24,9,Ensure that your shoes fit well to avoid potential injury .,potential,other,"('shoes', 'Ensure to', 'injury')"
284,24,10,Ensure that your shoes fit well to avoid potential injury .,injury,Object,"('shoes', 'Ensure to', 'injury')"
285,24,11,Ensure that your shoes fit well to avoid potential injury .,.,other,"('shoes', 'Ensure to', 'injury')"
286,25,1,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",A,other,"('I', 'know', 'diet diabetes')"
287,25,2,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",:,other,"('I', 'know', 'diet diabetes')"
288,25,3,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",Abdullah,other,"('I', 'know', 'diet diabetes')"
289,25,4,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",",",other,"('I', 'know', 'diet diabetes')"
290,25,5,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",I,Subject,"('I', 'know', 'diet diabetes')"
291,25,6,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",know,Predicate,"('I', 'know', 'diet diabetes')"
292,25,7,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",maintaining,other,"('I', 'know', 'diet diabetes')"
293,25,8,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",a,other,"('I', 'know', 'diet diabetes')"
294,25,9,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",balanced,other,"('I', 'know', 'diet diabetes')"
295,25,10,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",diet,Object,"('I', 'know', 'diet diabetes')"
296,25,11,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",is,other,"('I', 'know', 'diet diabetes')"
297,25,12,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",important,other,"('I', 'know', 'diet diabetes')"
298,25,13,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",for,other,"('I', 'know', 'diet diabetes')"
299,25,14,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",managing,other,"('I', 'know', 'diet diabetes')"
300,25,15,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",your,other,"('I', 'know', 'diet diabetes')"
301,25,16,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",diabetes,Object,"('I', 'know', 'diet diabetes')"
302,25,17,"A : Abdullah , I know maintaining a balanced diet is important for managing your diabetes .",.,other,"('I', 'know', 'diet diabetes')"
303,26,1,Are you incorporating enough fiber-rich foods in your meals ?,Are,Predicate,"('you', 'Are incorporating', 'foods meals')"
304,26,2,Are you incorporating enough fiber-rich foods in your meals ?,you,Subject,"('you', 'Are incorporating', 'foods meals')"
305,26,3,Are you incorporating enough fiber-rich foods in your meals ?,incorporating,Predicate,"('you', 'Are incorporating', 'foods meals')"
306,26,4,Are you incorporating enough fiber-rich foods in your meals ?,enough,other,"('you', 'Are incorporating', 'foods meals')"
307,26,5,Are you incorporating enough fiber-rich foods in your meals ?,fiber-rich,other,"('you', 'Are incorporating', 'foods meals')"
308,26,6,Are you incorporating enough fiber-rich foods in your meals ?,foods,Object,"('you', 'Are incorporating', 'foods meals')"
309,26,7,Are you incorporating enough fiber-rich foods in your meals ?,in,other,"('you', 'Are incorporating', 'foods meals')"
310,26,8,Are you incorporating enough fiber-rich foods in your meals ?,your,other,"('you', 'Are incorporating', 'foods meals')"
311,26,9,Are you incorporating enough fiber-rich foods in your meals ?,meals,Object,"('you', 'Are incorporating', 'foods meals')"
312,26,10,Are you incorporating enough fiber-rich foods in your meals ?,?,other,"('you', 'Are incorporating', 'foods meals')"
313,27,1,"P : I try to , but it is not always easy with traditional Moroccan dishes .",P,other,"('I it', 'try not', 'dishes')"
314,27,2,"P : I try to , but it is not always easy with traditional Moroccan dishes .",:,other,"('I it', 'try not', 'dishes')"
315,27,3,"P : I try to , but it is not always easy with traditional Moroccan dishes .",I,Subject,"('I it', 'try not', 'dishes')"
316,27,4,"P : I try to , but it is not always easy with traditional Moroccan dishes .",try,Predicate,"('I it', 'try not', 'dishes')"
317,27,5,"P : I try to , but it is not always easy with traditional Moroccan dishes .",to,other,"('I it', 'try not', 'dishes')"
318,27,6,"P : I try to , but it is not always easy with traditional Moroccan dishes .",",",other,"('I it', 'try not', 'dishes')"
319,27,7,"P : I try to , but it is not always easy with traditional Moroccan dishes .",but,other,"('I it', 'try not', 'dishes')"
320,27,8,"P : I try to , but it is not always easy with traditional Moroccan dishes .",it,Subject,"('I it', 'try not', 'dishes')"
321,27,9,"P : I try to , but it is not always easy with traditional Moroccan dishes .",is,other,"('I it', 'try not', 'dishes')"
322,27,10,"P : I try to , but it is not always easy with traditional Moroccan dishes .",not,Predicate,"('I it', 'try not', 'dishes')"
323,27,11,"P : I try to , but it is not always easy with traditional Moroccan dishes .",always,other,"('I it', 'try not', 'dishes')"
324,27,12,"P : I try to , but it is not always easy with traditional Moroccan dishes .",easy,other,"('I it', 'try not', 'dishes')"
325,27,13,"P : I try to , but it is not always easy with traditional Moroccan dishes .",with,other,"('I it', 'try not', 'dishes')"
326,27,14,"P : I try to , but it is not always easy with traditional Moroccan dishes .",traditional,other,"('I it', 'try not', 'dishes')"
327,27,15,"P : I try to , but it is not always easy with traditional Moroccan dishes .",Moroccan,other,"('I it', 'try not', 'dishes')"
328,27,16,"P : I try to , but it is not always easy with traditional Moroccan dishes .",dishes,Object,"('I it', 'try not', 'dishes')"
329,27,17,"P : I try to , but it is not always easy with traditional Moroccan dishes .",.,other,"('I it', 'try not', 'dishes')"
330,28,1,How can I increase my fiber intake without straying too far from our usual meals ?,How,other,"('I', 'can increase', 'intake meals')"
