sentence_id,token_id,sentence,token,spo_label
30,10,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",like,other
30,11,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",lentils,other
30,12,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",and,other
30,13,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",chickpeas,other
30,14,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",",",other
30,15,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",which,other
30,16,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",are,Predicate
30,17,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",common,Object
30,18,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",in,Object
30,19,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",Moroccan,Object
30,20,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",cuisine,Object
30,21,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",and,other
30,22,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",are,Predicate
30,23,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",high,Object
30,24,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",in,Object
30,25,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",fiber,Object
30,26,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",.,other
31,1,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",A,other
31,2,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",:,other
31,3,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",You,Subject
31,4,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",could,Predicate
31,5,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",consider,Predicate
31,6,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",including,Predicate
31,7,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",more,Object
31,8,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",legumes,Object
31,9,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",",",other
31,10,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",like,other
31,11,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",lentils,other
31,12,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",and,other
31,13,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",chickpeas,other
31,14,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",",",other
31,15,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",which,other
31,16,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",are,other
31,17,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",common,other
31,18,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",in,other
31,19,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",Moroccan,other
31,20,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",cuisine,other
31,21,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",and,other
31,22,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",are,other
31,23,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",high,other
31,24,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",in,other
31,25,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",fiber,other
31,26,"A : You could consider including more legumes , like lentils and chickpeas , which are common in Moroccan cuisine and are high in fiber .",.,other
32,1,"Whole grains , like couscous and bulgur , are also good options .",Whole,Subject
32,2,"Whole grains , like couscous and bulgur , are also good options .",grains,Subject
32,3,"Whole grains , like couscous and bulgur , are also good options .",",",other
32,4,"Whole grains , like couscous and bulgur , are also good options .",like,other
32,5,"Whole grains , like couscous and bulgur , are also good options .",couscous,other
32,6,"Whole grains , like couscous and bulgur , are also good options .",and,other
32,7,"Whole grains , like couscous and bulgur , are also good options .",bulgur,other
32,8,"Whole grains , like couscous and bulgur , are also good options .",",",other
32,9,"Whole grains , like couscous and bulgur , are also good options .",are,Predicate
32,10,"Whole grains , like couscous and bulgur , are also good options .",also,Predicate
32,11,"Whole grains , like couscous and bulgur , are also good options .",good,Object
32,12,"Whole grains , like couscous and bulgur , are also good options .",options,Object
32,13,"Whole grains , like couscous and bulgur , are also good options .",.,other
